13.6;0.578;0.20;1.6;0.791959158572;199.06;0.6426;2.6828;2.94;1.6096;9.90;9
15.0;0.994;0.42;3.7;0.448810737185;83.06;0.8211;4.8916;1.50;9.2730;10.38;7
12.4;0.628;0.18;8.8;0.032605406049;148.03;0.0894;2.0543;4.74;1.4261;8.90;6
5.6;0.282;0.66;9.6;0.527588947702;33.25;0.8091;2.7100;4.76;6.0362;9.36;10
9.4;0.523;0.17;8.9;0.211727497714;51.78;0.7098;4.7006;2.33;7.3790;11.97;7
15.2;0.058;0.37;1.6;0.566022857822;136.61;0.6674;3.2515;0.99;5.6795;8.83;2
10.4;0.209;0.15;9.4;0.926683205194;123.05;0.3641;2.7037;0.71;9.3882;11.64;11
15.9;0.439;0.91;9.2;0.097668897412;52.30;0.8418;3.2741;4.52;4.8930;8.39;8
12.4;0.812;0.75;2.4;0.221045098924;173.96;0.8913;4.3898;0.39;4.1303;9.82;2
5.6;0.795;0.96;4.2;0.924329849398;120.86;0.2336;3.9682;1.76;2.2900;11.34;4
7.4;0.035;0.96;5.0;0.187243302763;102.99;0.3917;4.1586;4.67;7.7088;10.42;12
15.5;0.430;0.69;7.9;0.051361609058;110.31;0.1959;2.5793;4.76;7.6955;10.37;10
7.1;0.775;0.50;4.0;0.283800436127;98.12;0.5722;2.3613;2.07;6.5925;11.79;12
13.4;0.933;0.72;4.9;0.812342535062;122.00;0.6695;3.4298;4.01;2.1923;9.89;6
7.5;0.038;0.28;7.7;0.140552858448;89.38;0.3275;3.7121;1.69;2.5982;10.39;2
8.1;0.965;0.81;2.8;0.198459246065;141.95;0.7985;2.7930;1.69;4.8988;11.18;8
10.0;0.147;0.91;9.7;0.124939329920;185.35;0.7888;2.2699;1.93;1.3806;9.72;9
13.2;0.556;0.60;3.4;0.802091129200;63.03;0.7689;2.9616;3.69;8.7243;9.14;8
15.0;0.124;0.43;5.4;0.175966173386;75.42;0.3802;4.8536;4.47;2.9415;8.97;9
7.0;0.893;0.08;1.2;0.784314495504;40.69;0.7735;3.8301;2.45;4.1585;9.78;10
8.5;0.308;0.24;4.8;0.091831359227;96.80;0.7336;3.1558;0.56;3.8686;11.91;6
11.8;0.255;0.26;9.1;0.060136635180;60.58;0.6509;3.3746;3.13;4.0837;10.69;8
9.6;0.267;0.71;6.4;0.471519749032;182.05;0.6482;2.7327;0.59;4.3722;10.69;3
9.4;0.607;0.87;9.5;0.210455905701;47.75;0.8510;3.4361;4.80;4.5391;11.54;7
7.6;0.363;0.47;7.2;0.325870576099;136.38;0.3787;4.5979;1.38;2.8368;8.67;1
10.9;0.225;0.05;5.6;0.150155587972;55.18;0.9225;2.1994;2.81;3.7893;11.67;8
5.9;0.606;0.13;9.9;0.126872774954;36.56;0.7320;3.2795;3.80;9.7361;11.84;11
8.5;0.542;0.10;7.1;0.388598898814;67.15;0.4605;2.1648;4.56;5.7334;8.82;3
5.2;0.233;0.06;2.2;0.577910737573;117.58;0.8408;4.5025;3.72;3.6532;8.24;2
14.0;0.143;0.39;2.4;0.477818161146;176.67;0.0142;3.0454;1.75;3.8138;11.30;2
14.3;0.693;0.59;1.5;0.119013610416;49.41;0.9332;4.7162;1.92;5.6835;10.68;2
12.8;0.153;0.55;4.7;0.833501249320;21.40;0.3781;3.6574;0.88;8.9689;11.06;4
10.7;0.952;0.14;8.4;0.491442865828;139.00;0.4185;4.8749;3.81;7.6068;9.41;2
5.2;0.119;0.13;2.0;0.455950651473;186.01;0.0163;3.5516;2.21;6.6724;10.16;10
5.6;0.427;0.71;9.3;0.009677573266;157.34;0.4102;4.5112;3.53;5.4161;10.99;6
8.0;0.732;0.87;7.9;0.447625804878;13.39;0.4877;4.4903;3.49;4.4795;11.88;2
14.0;0.189;0.41;1.1;0.103914909892;54.39;0.6957;3.8711;4.75;7.4712;9.19;9
10.7;0.130;0.63;8.1;0.328061607016;69.20;0.8377;4.2128;0.93;1.2870;8.76;11
8.6;0.245;0.90;7.3;0.870520180389;62.39;0.3840;4.3173;0.78;8.8794;8.89;7
6.4;0.788;0.73;3.9;0.393943375720;112.49;0.0957;2.4663;4.79;8.3762;10.66;10
10.8;0.560;0.11;6.6;0.236537187882;156.80;0.8196;4.8270;3.85;4.4033;10.02;10
14.6;0.084;0.61;7.9;0.336329037767;104.67;0.6791;2.9793;0.54;7.6992;11.51;5
15.2;0.540;0.96;6.3;0.509942637445;47.84;0.5899;2.5781;3.18;4.8336;8.64;11
8.9;0.059;0.52;4.4;0.462694725301;166.15;0.6378;4.5225;0.37;3.4323;9.13;3
6.8;0.193;0.01;2.9;0.968716950832;166.92;0.7271;3.0645;4.05;3.4725;8.55;5
5.2;0.418;0.04;7.1;0.457224108999;148.12;0.1950;3.2309;1.35;3.0254;9.77;7
12.3;0.893;0.48;8.0;0.887707873581;4.12;0.5277;2.7008;3.45;1.8917;8.78;8
8.6;0.359;0.71;1.8;0.776251602202;98.92;0.6866;2.9746;1.96;5.0235;11.50;5
8.8;0.331;0.86;8.0;0.828733897723;21.77;0.2686;2.2999;1.66;9.0494;11.97;7
11.9;0.885;0.03;4.2;0.949514470256;138.21;0.5326;2.5763;3.41;8.4463;11.66;10
13.6;0.464;0.90;7.5;0.929655277351;174.91;0.5443;2.3801;3.52;6.4345;10.62;3
11.7;0.351;0.89;9.9;0.789168932865;147.81;0.1634;2.5511;0.60;2.6381;11.53;5
6.8;0.873;0.89;5.0;0.439648378070;53.21;0.9816;4.4465;0.55;5.4328;10.30;6
6.8;0.463;0.10;3.1;0.601255384418;144.58;0.9453;4.3954;0.39;5.2145;8.14;9
11.4;0.850;0.36;3.0;0.819158640856;170.82;0.7531;4.5004;0.31;6.0795;10.08;11
13.2;0.086;0.19;2.1;0.133582124228;135.45;0.7579;3.5548;3.20;3.7467;11.52;1
12.9;0.658;0.17;1.5;0.804084410327;93.94;0.1332;2.9069;4.82;2.6042;9.06;5
12.4;0.036;0.51;2.6;0.353824105341;84.67;0.4079;3.0105;4.90;9.1600;10.55;9
12.0;0.154;0.69;1.2;0.865422059469;56.90;0.6480;2.9272;0.48;6.5308;10.65;12
6.8;0.028;0.12;5.2;0.518957959055;37.10;0.0431;4.6672;0.38;2.7959;9.76;9
5.1;0.940;0.52;1.2;0.773539338112;113.15;0.3440;2.2971;0.51;6.6979;9.50;9
9.3;0.882;0.92;3.8;0.486507389010;87.03;0.2302;2.6935;1.94;9.0996;8.87;9
11.8;0.249;0.02;6.1;0.005418251313;68.53;0.3682;3.2556;3.17;7.9765;11.42;11
11.8;0.813;0.02;5.0;0.681075436951;32.32;0.4738;2.6383;0.60;7.2809;8.29;2
5.2;0.215;0.70;3.0;0.554320576727;18.01;0.3609;2.6240;3.11;6.2569;10.93;6
8.5;0.607;0.96;5.8;0.103402186606;122.92;0.7386;4.1033;2.84;2.6200;10.89;9
15.6;0.555;0.10;1.9;0.640691239131;41.99;0.9667;3.9608;1.99;3.6810;11.27;9
11.6;0.529;0.45;3.7;0.119602337761;81.84;0.2809;4.5769;2.07;4.4888;11.23;5
14.7;0.036;0.36;4.1;0.241169121955;52.24;0.5188;3.3770;0.57;7.6239;9.81;10
13.5;0.098;0.07;5.4;0.907459679244;147.38;0.7039;2.0629;4.60;4.0317;11.64;12
11.3;0.710;0.97;5.3;0.453640457516;124.32;0.5996;2.1676;2.92;6.8864;11.67;6
11.8;0.732;0.15;6.7;0.701958084894;6.98;0.6409;2.7961;2.66;4.3112;8.91;5
6.7;0.383;0.61;7.7;0.357113298117;128.08;0.1895;2.8146;3.62;4.6439;8.64;6
12.0;0.077;0.75;4.0;0.588003365870;32.73;0.9835;2.8641;1.13;8.8605;9.32;6
11.7;0.932;0.89;6.5;0.835570057705;53.12;0.3325;4.5758;1.56;5.7223;9.25;6
8.6;0.159;0.06;2.9;0.684323499461;13.09;0.3897;3.3386;4.88;3.4122;10.39;9
5.0;0.563;0.74;9.8;0.992732611682;135.85;0.3363;4.1818;0.61;5.2235;11.04;11
15.6;0.345;0.90;4.8;0.249204599497;138.08;0.7334;4.9759;0.96;7.1771;8.23;7
12.3;0.718;0.54;6.3;0.944445600996;68.40;0.9184;2.1791;2.53;7.2846;8.01;9
14.6;0.402;0.41;8.3;0.440318445969;61.50;0.7587;2.2815;4.08;6.3881;8.25;9
6.5;0.009;0.26;9.8;0.857077764022;18.46;0.1638;4.5432;3.14;4.5837;11.82;11
7.8;0.338;0.48;3.6;0.372562578209;69.24;0.6891;3.6359;4.77;4.3786;11.03;6
8.6;0.706;0.39;2.7;0.530085781186;83.60;0.3346;4.2037;2.95;1.1770;8.87;10
7.2;0.243;0.23;5.4;0.633854138020;194.34;0.3939;2.7637;4.97;1.7446;9.98;6
7.9;0.117;0.82;9.6;0.603081552624;77.41;0.1328;3.3499;0.15;3.9412;10.74;8
13.8;0.020;0.25;3.2;0.247524292105;153.20;0.6326;4.1378;1.25;5.4065;10.40;7
13.7;0.957;0.55;5.3;0.410918190290;64.18;0.4078;4.4709;2.84;7.1644;11.90;10
11.2;0.171;0.14;5.9;0.650152091854;156.24;0.2618;4.2938;3.43;1.3837;11.16;5
7.0;0.292;0.21;9.7;0.683290651115;81.81;0.9389;2.5151;1.22;8.1881;9.95;3
6.4;0.308;0.86;4.5;0.727650226928;86.47;0.8585;2.4992;4.40;3.7280;11.15;4
10.3;0.024;0.67;2.4;0.915540862318;165.69;0.8548;2.6460;0.59;6.1222;9.92;6
6.4;0.039;0.60;9.3;0.190904889177;132.97;0.5474;2.6153;1.11;7.8542;10.26;6
7.5;0.093;0.60;5.1;0.415978611435;170.03;0.5006;4.9489;1.92;9.0731;8.79;6
14.8;0.702;0.02;9.2;0.023339618549;156.24;0.1674;4.8507;1.91;3.0650;8.72;8
13.1;0.684;0.28;2.5;0.389065153712;189.18;0.4998;3.9849;1.71;9.1438;10.25;1
12.7;0.664;0.76;9.4;0.382746136553;92.60;0.3682;4.1323;4.42;7.4199;8.32;7
11.5;0.146;0.69;8.0;0.446827176742;151.44;0.4640;3.8270;1.75;8.0954;9.64;1
6.3;0.199;0.81;6.4;0.863668029167;39.19;0.3768;3.7434;3.26;4.7302;11.23;3
14.0;0.563;0.62;5.7;0.629479614771;19.26;0.4257;4.0641;0.34;9.0067;10.46;12
15.2;0.437;0.24;2.1;0.021640436957;163.34;0.8034;2.3665;4.00;1.0433;9.42;2
10.8;0.944;0.36;3.3;0.501052095842;150.86;0.7742;3.2632;0.38;4.9333;8.95;10
13.8;0.794;0.23;8.7;0.258144692551;95.62;0.7670;2.8551;2.91;4.2659;9.03;3
6.0;0.698;0.07;7.6;0.956790488936;178.28;0.4712;3.6896;1.39;7.1853;9.70;12
9.6;0.988;0.52;4.5;0.470504477341;32.97;0.2311;4.4235;2.97;4.7588;11.40;7
5.2;0.961;0.34;1.2;0.686983107012;131.03;0.2773;3.6155;2.75;1.5195;8.89;5
6.2;0.696;0.97;8.9;0.612524295085;17.27;0.7580;4.4417;0.13;8.7119;8.96;2
15.6;0.062;0.70;6.1;0.663986986202;16.65;0.7188;3.2060;3.45;2.3774;8.92;12
10.6;0.332;0.72;8.4;0.546540848585;183.65;0.8310;4.2972;0.10;3.1578;8.88;8
7.0;0.950;0.10;2.9;0.170866850308;49.80;0.6360;3.3464;2.38;8.7011;10.26;3
10.9;0.605;0.57;9.1;0.667633874735;98.29;0.0700;4.0368;3.50;3.8944;9.03;7
11.2;0.640;0.11;3.7;0.910408704916;77.13;0.1845;2.9023;1.81;6.6389;9.87;11
6.5;0.020;0.53;9.7;0.255834132008;192.76;0.7412;4.9405;3.90;2.9560;10.40;7
7.4;0.690;0.59;5.0;0.627552899101;113.56;0.7098;4.5686;4.11;4.0902;10.95;5
7.5;0.561;0.85;4.9;0.476018166590;138.41;0.0352;2.1018;3.32;6.1171;8.50;7
7.5;0.763;0.91;2.1;0.558758315466;57.64;0.2916;2.1419;1.44;4.8312;8.22;6
14.9;0.188;0.00;5.9;0.729107047749;185.57;0.8733;4.5917;4.36;3.1395;9.24;11
8.8;0.381;0.43;6.3;0.585693523448;190.80;0.2184;2.5768;1.52;7.2763;8.70;3
6.2;0.680;0.56;7.6;0.087735084192;153.48;0.7417;3.5780;0.76;7.2924;11.93;10
6.6;0.214;0.77;9.8;0.242898822350;29.91;0.8582;4.5988;2.70;4.4007;10.31;4
5.3;0.891;0.53;6.2;0.078630808493;48.23;0.2177;3.3638;2.44;7.8506;9.10;4
12.7;0.606;0.88;8.5;0.895330169357;6.79;0.9524;2.0031;1.37;4.2797;9.23;11
9.6;0.421;0.88;3.0;0.499676129216;138.46;0.2799;2.3619;3.02;9.0785;10.70;2
7.3;0.700;0.63;2.0;0.035445417179;105.99;0.6298;3.4724;0.93;4.6887;10.33;7
14.5;0.304;0.62;8.8;0.111720010513;79.96;0.8043;4.3774;2.36;7.0471;9.18;10
12.7;0.848;0.53;6.2;0.232230440527;125.40;0.5915;2.9927;1.76;1.3629;10.62;6
5.6;0.424;0.64;4.7;0.234154336232;65.68;0.0479;4.6751;0.58;6.3931;11.50;4
8.1;0.902;0.80;5.3;0.179614019445;68.02;0.8760;3.3392;2.37;6.8952;10.86;11
14.3;0.426;0.44;2.5;0.714941018940;12.11;0.6033;2.3088;4.61;5.1416;8.99;9
11.3;0.167;0.72;9.7;0.349437844840;168.84;0.9111;2.0639;4.15;2.4004;9.31;7
15.7;0.446;0.64;3.2;0.957974721975;40.42;0.4423;3.5619;0.24;1.0330;10.76;10
7.5;0.900;0.33;7.8;0.518469702129;16.69;0.3181;4.0383;1.52;7.8407;8.75;4
14.5;0.611;0.89;7.7;0.719030010432;86.70;0.7404;4.4285;4.44;1.0117;9.68;4
14.8;0.419;0.36;4.7;0.211517813483;36.70;0.7457;4.3264;0.56;8.4076;10.86;5
9.9;0.167;0.35;9.2;0.642034898229;180.92;0.9489;4.9020;3.75;4.7515;9.71;6
10.6;0.717;0.71;7.4;0.721141781960;152.69;0.7191;2.0259;3.49;5.6712;11.03;6
9.8;0.971;0.97;6.5;0.908096731779;199.03;0.3452;3.7180;3.87;3.9404;8.76;9
15.1;0.626;0.57;2.7;0.222061943669;22.23;0.1773;2.7408;3.40;6.8425;9.29;4
14.6;0.411;0.88;3.0;0.848995439629;58.24;0.3142;3.2838;1.66;3.6627;10.12;6
13.8;0.667;0.43;1.1;0.246411242630;192.95;0.3939;4.9809;2.01;5.3816;9.32;10
9.5;0.178;0.38;4.2;0.020355492576;77.18;0.2816;4.6765;0.41;6.5605;11.28;7
5.8;0.370;0.73;2.9;0.405374398188;184.18;0.6517;4.0901;2.55;4.3031;9.29;3
7.0;0.752;0.80;1.8;0.916379713400;196.37;0.3081;4.9136;3.59;5.4786;10.63;5
7.7;0.305;0.66;3.2;0.944318819920;69.27;0.1433;2.7062;0.15;4.4790;11.33;4
14.0;0.072;0.66;3.5;0.427757562896;187.25;0.0788;4.9856;0.89;3.3098;8.97;9
8.6;0.089;0.72;8.4;0.146964699478;199.18;0.5669;4.5747;1.10;3.5531;10.72;7
5.9;0.003;0.79;4.8;0.692354687165;186.69;0.9948;3.1458;4.36;4.4576;9.64;2
12.6;0.087;0.21;3.6;0.725760313352;184.35;0.0227;4.0147;0.91;1.1085;8.13;3
6.0;0.523;0.60;2.4;0.972955142098;117.72;0.4609;4.3476;4.34;4.3942;8.25;10
7.0;0.598;0.09;3.1;0.855103727220;162.06;0.5653;4.7948;3.39;2.1401;10.03;4
14.8;0.030;0.02;8.0;0.455601659380;166.92;0.7687;2.2999;0.43;2.7336;9.37;3
10.5;0.936;0.74;8.2;0.317687169087;17.35;0.0426;4.7607;1.21;7.3112;10.40;12
12.2;0.999;0.23;6.9;0.726451893421;103.67;0.5086;2.7622;2.66;4.5844;9.72;10
8.3;0.228;0.62;6.6;0.581275770806;188.03;0.7353;2.1026;3.11;8.7000;9.89;2
6.6;0.617;0.69;9.0;0.937924563264;148.87;0.9068;4.7198;1.05;3.3953;9.33;2
14.1;0.776;0.77;7.9;0.430872847616;199.27;0.0873;4.7027;3.24;1.7764;10.86;1
11.4;0.885;0.64;2.2;0.957987005138;170.08;0.7418;3.2213;1.39;2.5128;9.41;9
6.1;0.124;0.71;5.7;0.420957130822;38.02;0.0133;2.1832;0.84;8.4632;11.91;8
8.2;0.712;0.38;8.4;0.771727617167;144.76;0.0306;2.3862;4.19;8.0263;11.32;3
8.9;0.511;0.49;8.0;0.011682596670;101.63;0.9961;2.0384;1.92;9.0706;9.10;11
10.6;0.716;0.80;4.1;0.178657259236;171.80;0.5309;2.4872;1.26;5.1306;9.14;3
7.4;0.957;0.14;4.8;0.595290281222;193.67;0.9492;4.4766;1.31;3.9468;9.13;11
15.0;0.117;0.34;8.9;0.621724862749;186.56;0.1681;2.1845;2.72;8.9390;10.15;2
13.5;0.061;0.38;2.1;0.595757705369;99.91;0.4413;2.8258;2.98;1.0163;11.16;6
5.0;0.045;0.74;9.8;0.763365211200;173.12;0.8784;4.3907;4.41;1.7325;9.71;7
8.9;0.499;0.05;5.2;0.066652228784;79.55;0.4102;2.7271;1.26;8.0544;11.25;5
14.7;0.356;0.37;3.7;0.810813053210;198.05;0.4246;2.1379;2.50;9.7417;8.80;9
7.6;0.537;0.60;6.1;0.328387899898;91.67;0.5837;4.8673;4.15;2.4892;8.98;10
6.9;0.454;0.99;1.6;0.017693985356;66.18;0.0334;4.3372;4.06;2.6716;9.97;3
8.3;0.267;0.73;1.2;0.847235012140;145.63;0.4518;4.6443;3.35;8.2107;11.08;2
12.4;0.737;0.04;9.7;0.246788083413;135.08;0.1513;4.9303;4.47;1.9272;11.10;6
12.2;0.986;0.29;1.4;0.806898897586;46.54;0.6837;3.9935;1.97;4.7728;11.97;12
16.0;0.634;0.55;6.4;0.364327824680;169.98;0.8382;3.0643;3.24;6.9846;9.37;7
7.4;0.367;0.83;4.9;0.051837288115;24.51;0.0598;2.1117;2.56;5.7328;11.12;7
14.7;0.977;0.62;4.1;0.131851424381;84.63;0.5857;3.3830;4.64;5.1535;10.07;12
12.0;0.182;0.41;1.1;0.684663029975;56.45;0.3632;4.0723;3.67;6.9118;8.49;12
13.7;0.019;0.08;5.8;0.417192335643;4.11;0.3995;2.4298;2.76;2.8189;10.64;4
6.1;0.061;0.64;10.0;0.299494154952;198.00;0.5733;4.0633;1.55;3.7154;11.77;12
8.5;0.069;0.18;5.4;0.837913576128;120.90;0.4898;3.4159;3.71;3.3680;8.11;4
11.9;0.020;0.77;10.0;0.404826922877;157.38;0.8476;4.2872;4.87;3.6432;11.81;9
9.5;0.071;0.86;4.1;0.263219572009;72.27;0.5673;2.2314;2.06;7.9884;10.83;11
7.7;0.284;0.12;1.6;0.313664824377;142.93;0.9563;4.3614;3.00;2.7032;8.96;4
15.3;0.381;0.84;3.1;0.237762548810;187.90;0.9400;4.0512;1.02;9.6659;8.01;9
14.0;0.271;0.89;3.6;0.220625707055;161.02;0.9528;3.2012;0.29;2.9341;9.11;8
8.3;0.048;0.68;9.3;0.207483106434;194.94;0.2063;4.7085;2.34;3.9444;8.75;7
12.1;0.827;0.44;1.4;0.106002257103;58.13;0.1591;3.2392;3.41;4.7314;8.70;4
7.8;0.725;0.48;9.6;0.541685589914;51.30;0.2271;4.3090;0.42;2.7886;9.54;4
6.9;0.451;0.69;1.5;0.765922950994;194.65;0.8310;2.8360;4.06;5.8846;10.07;4
11.1;0.998;0.62;3.7;0.401731933891;122.08;0.2749;3.0360;1.16;8.3717;9.24;2
8.7;0.747;0.23;7.5;0.122407152290;168.02;0.3509;3.2247;4.83;1.7610;8.72;10
5.9;0.975;0.50;2.2;0.205890467066;111.86;0.5657;3.7966;2.34;8.2088;9.28;10
10.7;0.849;0.41;8.4;0.081490836559;1.87;0.8628;4.7278;1.17;2.5575;11.14;5
5.3;0.143;0.30;3.7;0.764631958233;182.90;0.0666;3.7762;0.12;8.4192;11.89;6
8.0;0.251;0.67;1.4;0.572148584888;3.13;0.4391;2.1971;4.79;4.5608;9.49;8
11.2;0.486;0.74;2.0;0.615753796943;100.28;0.5422;3.5073;2.88;8.8957;8.03;4
9.8;0.970;0.84;1.1;0.911426335384;130.50;0.3531;2.7632;2.67;7.5373;11.47;9
11.7;0.946;0.16;3.2;0.508806297676;147.78;0.6753;2.9272;3.67;3.6916;9.70;9
14.3;0.912;0.66;5.3;0.035363415988;102.28;0.1273;2.9481;2.21;3.4233;10.27;7
8.5;0.163;0.83;9.1;0.228769187856;163.97;0.8712;4.7824;0.32;7.6798;11.57;4
7.2;0.281;0.98;8.6;0.612218343017;32.60;0.3846;2.4327;4.40;5.8689;8.40;11
7.5;0.510;0.28;4.1;0.410243924323;160.74;0.8430;4.4468;4.53;6.0616;11.78;6
13.1;0.716;0.91;2.5;0.961648369972;28.45;0.9961;4.5207;2.98;3.8847;8.40;5
5.8;0.118;0.75;3.4;0.326533111871;132.10;0.4047;2.9886;4.63;4.3143;9.20;4
11.3;0.078;0.44;6.4;0.727695143432;116.05;0.7812;4.3767;1.73;3.5191;9.12;5
8.2;0.827;0.38;9.8;0.408268087322;157.67;0.5200;3.9942;2.56;1.6498;11.95;6
9.7;0.499;0.78;3.8;0.543313504681;194.51;0.9788;4.7225;1.72;7.1548;11.08;11
7.0;0.738;0.41;6.2;0.483464900501;164.57;0.2791;4.1917;0.74;4.6480;10.63;8
14.3;0.765;0.19;5.0;0.866338206860;73.48;0.9373;3.4172;1.61;5.9001;8.89;2
13.1;0.823;0.56;9.4;0.729652744972;6.67;0.8010;3.6233;2.96;3.6048;11.83;8
9.3;0.261;0.86;3.5;0.964637210228;85.90;0.2012;4.6871;0.47;6.4088;10.15;6
9.4;0.379;0.17;2.5;0.666168649016;112.91;0.2807;2.7897;0.89;7.5632;8.84;12
6.9;0.632;0.49;6.0;0.617637685956;89.86;0.6810;4.8271;1.31;8.4647;11.98;12
15.5;0.364;0.05;8.9;0.572456271011;79.90;0.5646;4.0934;1.41;8.2794;9.27;11
15.9;0.027;0.62;8.1;0.864644710199;10.42;0.2509;2.4747;4.80;4.2813;8.53;2
8.0;0.804;0.06;6.4;0.557284724027;138.76;0.3442;3.0224;3.33;4.3294;10.57;6
9.6;0.162;0.98;7.0;0.928151455955;111.96;0.0706;4.4768;2.64;8.1193;10.15;7
6.6;0.901;0.94;3.1;0.074988227388;103.86;0.2928;4.6366;3.58;3.1594;11.43;9
9.3;0.925;0.85;6.9;0.394648799893;48.81;0.7357;4.1516;1.37;2.3902;9.85;6
8.8;0.966;0.47;6.3;0.762601411420;171.63;0.2865;4.6604;4.75;3.2107;8.45;11
12.1;0.056;0.37;2.9;0.697781068125;174.12;0.9835;2.3532;0.06;7.4568;11.65;12
11.1;0.092;0.28;2.7;0.623880137068;161.62;0.9481;2.4979;4.29;7.8864;10.83;3
7.6;0.821;0.24;7.4;0.224380218940;54.27;0.9635;3.8117;1.42;8.3278;8.11;10
8.9;0.417;1.00;7.3;0.918534237556;31.72;0.8219;4.1391;1.76;8.9658;10.40;6
7.4;0.805;0.11;3.8;0.012672345528;190.37;0.6091;4.1697;2.39;8.4821;9.05;11
9.1;0.633;0.56;9.5;0.613279924797;57.19;0.4659;2.6994;3.09;4.1528;8.64;11
8.5;0.586;0.39;4.6;0.474502145974;3.13;0.9798;4.2660;2.95;1.1082;10.10;11
13.6;0.963;0.35;7.3;0.045484528391;83.93;0.5592;3.3652;0.54;9.6763;9.11;8
8.0;0.302;0.09;6.7;0.098117432945;71.54;0.6392;4.1767;1.64;8.3460;11.58;6
10.9;0.120;0.86;5.1;0.279907811651;57.45;0.5399;2.4952;1.92;1.2443;8.39;8
12.9;0.776;0.78;8.8;0.122240784939;197.51;0.9974;3.1359;4.58;4.3119;11.92;9
14.1;0.079;0.22;8.3;0.884528885458;163.17;0.9306;3.4784;3.85;8.1529;10.28;10
13.5;0.990;0.92;3.4;0.391995882364;36.77;0.8710;4.9767;0.65;6.2328;8.64;2
14.9;0.552;0.75;2.5;0.371756051732;22.41;0.6221;4.3863;1.44;8.0575;10.17;10
12.8;0.649;0.24;9.4;0.784337533275;112.05;0.5327;2.8081;4.39;6.4911;11.21;6
6.4;0.750;0.06;3.2;0.170295093702;163.43;0.6669;2.1996;4.25;4.9576;9.85;6
12.0;0.399;0.49;7.3;0.660488772671;128.36;0.0783;3.4259;0.73;7.9810;10.59;8
7.4;0.429;0.54;5.7;0.096185933420;71.79;0.8455;2.5212;0.76;5.8277;9.37;7
9.3;0.765;0.11;6.9;0.031399691398;107.86;0.1861;3.3073;3.30;7.7374;11.78;6
11.1;0.121;0.83;9.7;0.343679365791;189.29;0.2272;2.2862;1.28;7.6886;9.25;11
10.7;0.346;0.53;6.3;0.744531348770;57.50;0.5005;3.8793;3.20;1.1971;8.95;10
11.7;0.255;0.76;1.2;0.477261988554;112.57;0.2908;3.5247;1.51;9.7083;10.29;4
15.4;0.036;0.63;1.5;0.405685518778;53.32;0.2197;4.9388;4.00;3.6994;10.56;7
8.0;0.173;0.65;2.3;0.257675737771;123.86;0.0022;3.2221;0.66;6.3322;11.55;11
5.8;0.947;0.27;7.4;0.010949724538;136.38;0.2846;2.8063;1.47;5.6142;8.46;12
8.8;0.733;0.64;3.2;0.652392177796;134.47;0.2636;2.6093;4.89;6.9065;11.46;11
5.9;0.418;0.62;6.8;0.733155310511;92.49;0.9478;4.3052;4.40;5.0880;10.47;9
7.9;0.489;0.21;7.9;0.467884362965;135.48;0.5628;3.9539;2.69;6.8909;10.93;2
13.9;0.215;0.76;1.5;0.371030397991;61.06;0.4474;3.1721;3.89;7.7342;8.04;12
5.6;0.629;0.72;8.1;0.938917107379;166.75;0.4827;4.0846;3.00;5.9546;11.80;4
13.0;0.240;0.08;4.7;0.631005986005;66.35;0.8553;4.5768;0.34;4.5024;9.12;11
10.8;0.423;0.82;4.6;0.722906631138;124.04;0.4080;3.7453;3.97;9.7852;9.25;7
13.9;0.806;0.99;7.8;0.140583409387;7.90;0.0863;3.5207;0.17;6.9454;9.10;5
10.6;0.534;0.15;5.0;0.122284684471;178.51;0.9754;4.7890;4.93;1.2030;8.72;11
5.7;0.536;0.65;3.7;0.075929162192;91.04;0.8101;2.7603;3.00;7.1283;10.11;7
7.7;0.400;0.65;3.8;0.464766920129;51.07;0.2974;3.3800;4.15;8.1291;9.94;12
15.0;0.011;0.15;1.6;0.697769823476;28.57;0.2003;2.1313;0.47;8.9107;9.80;1
6.8;0.690;0.84;2.9;0.488081051290;9.84;0.5296;2.3399;4.40;7.1623;8.51;8
12.3;0.857;0.94;3.0;0.886423366558;53.51;0.8202;2.1601;3.11;7.9009;10.55;9
7.0;0.372;0.78;4.3;0.975367353099;133.61;0.2803;2.4005;3.28;6.7061;11.20;2
10.2;0.975;0.60;3.9;0.269811815728;171.16;0.0146;3.8850;1.39;5.4377;9.31;11
5.9;0.945;0.66;2.2;0.470526689016;14.62;0.4976;2.7839;0.34;4.1885;10.10;2
8.8;0.281;0.10;4.7;0.972459856771;55.10;0.4913;4.6397;4.91;8.3885;11.44;10
11.8;0.446;0.10;8.2;0.084580037136;57.74;0.2713;2.0926;4.80;6.3507;10.11;7
15.5;0.030;0.58;6.0;0.262008351536;41.66;0.9487;3.2904;4.98;1.3952;11.18;7
5.8;0.340;0.52;4.3;0.808777343312;131.63;0.7382;4.9810;3.46;6.9135;11.94;7
15.5;0.943;0.54;8.3;0.833917685598;8.29;0.9711;4.7458;4.27;1.9669;9.85;7
9.6;0.456;0.16;6.3;0.816179237358;164.61;0.1825;2.8741;2.71;1.3386;8.63;2
5.0;0.126;0.29;4.4;0.309336471160;153.19;0.6918;4.2309;3.19;5.6430;11.63;6
10.6;0.846;0.62;8.7;0.258906248186;183.63;0.2010;2.5935;4.99;5.6819;8.17;10
6.1;0.980;0.14;4.6;0.458447957426;99.04;0.5537;4.2283;0.41;9.6857;11.65;8
