27;2;653516;7;12;2;1;6;9;7;801;35;55;3;2
42;1;426019;4;10;7;8;3;5;9;593;18;11;8;0
23;1;89390;5;7;1;3;10;10;1;91;39;55;9;4
86;2;160247;19;8;10;10;3;5;2;773;42;50;1;4
77;4;465846;8;15;2;4;5;9;2;971;12;65;1;9
12;1;911134;8;7;4;2;10;4;2;952;22;37;0;2
19;3;863994;16;11;3;5;1;4;7;511;29;26;1;3
38;4;926244;4;2;9;2;2;5;5;306;44;80;10;9
16;3;217663;9;15;10;8;9;8;3;142;8;100;5;4
20;5;399036;14;14;8;1;9;9;2;384;16;42;8;8
24;0;124359;16;11;7;8;2;3;6;493;44;76;10;6
80;1;621144;0;13;3;8;7;2;3;868;20;5;9;4
19;3;364593;12;2;3;8;0;9;6;595;35;37;3;4
64;5;787721;1;5;3;8;7;3;3;2;39;67;10;4
86;3;109518;2;6;3;2;8;2;4;407;11;18;9;1
64;1;997862;1;3;5;4;7;4;1;787;26;20;7;5
78;5;263772;2;3;8;7;3;1;9;719;34;52;8;1
55;4;181134;5;8;9;4;6;9;8;978;23;8;7;3
89;2;534457;13;8;9;9;0;9;4;806;25;26;1;0
77;1;900514;16;7;1;10;4;4;7;327;9;13;4;6
15;5;638397;11;8;2;8;8;6;2;528;4;28;2;0
47;4;97944;4;12;9;5;2;8;6;427;9;28;7;6
85;3;200676;19;6;5;7;4;8;6;746;49;9;3;0
83;3;945637;12;1;2;9;10;9;7;652;11;84;10;6
47;1;329204;16;14;9;9;5;2;7;65;16;65;6;2
23;1;133147;15;8;5;1;6;1;3;53;1;77;5;2
40;0;531432;7;14;6;3;2;2;4;417;21;35;7;10
70;3;337921;20;4;7;9;3;6;3;873;6;53;9;2
40;0;473003;3;12;0;10;7;2;4;245;7;48;1;1
32;1;554805;14;5;1;2;1;2;9;661;15;29;7;3
28;5;934424;14;9;5;3;9;3;0;123;12;83;4;7
84;5;756519;9;3;8;2;4;0;4;122;49;15;3;7
89;4;404832;17;14;1;1;5;5;5;583;31;60;8;10
29;1;256778;7;9;10;9;1;7;5;556;17;66;7;6
13;3;928674;14;11;7;7;7;4;9;62;35;29;8;7
62;3;477778;8;3;3;6;4;3;3;589;36;82;9;2
15;2;621984;13;12;7;7;0;9;5;485;43;5;6;0
16;3;580187;11;3;5;7;1;6;6;518;49;13;5;7
76;0;624370;7;13;9;8;4;5;5;519;25;31;6;4
47;1;371781;18;5;9;1;1;6;7;746;22;16;7;8
45;4;415644;13;5;6;1;6;5;4;30;18;55;5;5
71;4;145668;17;13;6;7;3;0;1;111;18;26;8;4
57;4;822136;14;6;2;4;2;8;2;60;28;72;7;9
42;2;818904;3;5;2;1;3;9;1;745;3;21;1;7
55;5;767001;19;4;4;4;2;8;6;801;28;83;5;2
58;3;260595;3;3;8;9;7;8;1;975;30;37;1;3
44;5;914574;4;11;7;3;9;4;2;418;3;89;10;5
87;5;722826;5;14;8;3;0;5;7;662;7;17;8;7
38;0;661998;12;10;6;7;5;2;1;623;17;29;5;1
74;1;496376;2;1;7;5;8;6;2;849;11;54;0;7
16;0;668178;8;4;10;8;9;5;2;846;26;62;9;5
79;3;986051;15;14;5;3;8;7;7;948;20;11;2;7
19;4;272618;9;0;10;6;7;3;5;883;2;58;2;8
21;1;767044;7;8;3;3;9;7;2;219;13;7;1;3
38;3;408433;16;3;10;2;9;8;8;228;45;56;3;9
49;1;256344;19;14;10;5;8;3;2;229;29;78;3;1
65;0;453986;18;12;7;2;5;5;6;177;13;27;0;7
58;3;781631;19;6;6;4;4;7;5;134;10;85;6;0
44;2;798728;20;1;8;7;3;3;8;810;6;36;0;4
29;4;600876;18;8;1;6;3;3;7;340;5;9;0;2
79;4;490583;4;14;2;5;2;7;1;385;28;9;4;9
42;0;310672;15;7;5;3;6;4;0;729;31;7;0;9
15;4;906449;3;0;1;1;2;4;8;939;8;43;5;4
22;3;603594;0;7;7;5;10;4;3;558;43;59;5;10
42;1;225612;4;7;5;5;1;8;8;829;42;47;9;2
40;3;79277;11;4;0;8;3;9;0;409;21;67;6;4
15;3;776824;1;1;10;8;2;9;7;90;12;88;2;0
54;3;929074;2;10;7;2;0;9;3;29;47;94;4;5
55;1;217823;17;6;7;9;8;10;7;585;8;42;8;2
60;5;338513;8;4;2;1;9;7;9;782;16;23;2;7
85;1;777125;2;6;6;2;6;2;6;477;3;34;3;4
27;5;464189;19;13;8;6;9;0;9;267;5;8;3;5
63;0;245725;6;9;2;4;4;0;9;499;23;38;3;9
34;4;68606;18;10;3;10;4;5;6;84;35;25;7;4
89;4;775793;4;2;6;0;6;3;1;602;49;82;9;9
75;3;382436;14;15;4;5;9;6;6;611;49;71;5;4
16;2;897198;4;1;2;2;5;5;5;913;12;9;3;9
80;2;239478;3;13;9;6;7;4;7;826;15;93;4;4
37;3;681006;12;6;3;0;5;10;1;138;6;13;6;3
22;1;965859;2;7;4;5;0;6;1;134;29;44;9;2
64;3;802094;12;1;6;3;3;7;0;458;46;89;4;3
45;4;116453;5;7;1;9;3;10;9;297;18;55;6;4
72;4;806640;1;6;10;7;4;4;9;261;12;98;4;5
26;0;772804;1;1;10;3;5;4;5;120;5;38;6;8
27;4;552564;12;4;1;8;7;8;4;421;8;14;7;10
81;4;663071;19;13;3;2;10;0;7;355;12;23;3;2
67;4;910375;14;1;5;4;10;5;3;798;40;40;4;5
18;0;737393;16;2;3;6;9;7;4;938;28;21;6;8
68;5;981663;4;14;4;3;9;1;9;147;34;32;6;3
37;1;543127;13;8;0;8;1;4;5;340;31;26;1;9
87;4;939935;9;7;0;2;3;5;8;706;26;1;10;5
50;3;157881;7;8;7;5;5;4;8;580;11;42;8;7
62;2;265392;16;4;6;8;1;3;3;329;14;56;6;3
66;4;83596;17;4;1;1;5;6;3;5;31;22;6;9
60;2;719421;19;4;7;2;3;9;2;548;47;8;3;2
89;2;810656;16;11;4;4;8;3;0;424;4;77;1;9
57;2;974675;12;11;9;6;7;5;10;717;38;47;9;2
81;4;107345;11;10;2;10;5;9;1;635;5;66;1;9
65;5;980492;9;9;6;2;5;1;4;490;38;16;2;1
74;2;199984;16;9;2;6;7;1;8;289;21;32;2;9
67;0;376804;0;2;6;4;2;1;3;814;35;87;6;10
56;5;122734;11;8;8;1;10;7;3;402;33;60;6;6
55;1;814869;19;0;4;4;6;5;6;833;12;45;8;8
88;4;209711;9;5;4;9;0;5;1;120;8;1;1;5
42;4;429022;14;10;8;9;2;2;6;390;41;92;1;0
59;2;625529;19;2;2;7;8;10;3;236;31;90;7;10
55;5;100588;15;4;1;9;4;9;3;823;5;26;4;0
40;1;917778;10;6;3;8;8;4;9;2;0;76;8;8
38;3;444893;3;15;5;7;0;4;9;334;15;15;4;1
14;2;691458;10;13;5;2;6;6;5;172;29;11;6;7
25;4;803644;12;13;4;2;2;5;1;51;15;97;7;1
41;0;399826;20;7;0;8;1;5;8;281;40;5;7;8
45;2;437819;15;1;2;4;10;3;6;199;24;28;8;6
48;0;655203;15;6;6;2;8;3;2;267;0;77;3;5
11;1;711737;20;10;6;1;1;6;2;335;43;48;2;4
39;2;934936;15;4;4;9;1;4;3;435;42;66;9;3
44;1;812800;14;10;2;8;5;1;5;483;35;3;6;4
15;0;100575;16;12;7;8;1;5;6;385;26;76;5;8
45;2;683797;20;11;4;5;7;1;7;858;4;75;2;1
63;2;517551;5;5;3;6;3;2;10;375;7;4;3;8
12;0;55674;3;14;2;8;1;7;5;810;7;6;7;2
47;3;519850;19;13;8;1;1;4;4;325;47;62;7;6
33;4;258495;17;5;1;2;7;2;4;878;18;63;2;8
89;2;111087;6;8;3;1;9;3;5;838;20;9;3;9
44;1;643976;17;12;3;3;7;5;9;847;21;6;8;1
16;4;809728;19;4;2;8;5;10;5;576;8;83;5;1
43;0;568158;16;2;0;3;2;8;4;577;11;46;6;2
48;5;502378;10;8;5;6;7;2;10;757;21;76;3;9
22;1;966791;16;0;5;3;3;8;0;515;48;13;9;4
11;4;338515;3;5;2;9;2;3;6;583;11;5;0;8
69;3;893652;1;1;9;6;3;10;3;281;15;79;7;2
88;4;336250;9;3;5;0;5;6;4;206;49;50;5;6
23;4;615253;3;2;7;7;2;9;3;125;38;21;7;1
73;5;244755;16;11;5;2;8;5;1;296;17;21;1;6
43;2;280120;14;3;7;9;7;4;7;880;27;86;4;6
18;5;912350;9;14;0;4;2;7;8;926;5;58;5;0
54;1;232430;7;9;4;3;8;9;3;215;27;56;6;6
42;0;356633;17;14;5;4;5;9;8;523;12;43;7;1
86;1;448537;10;12;7;10;8;4;2;797;39;27;0;10
69;4;885354;3;13;7;4;0;8;7;24;1;96;1;9
32;0;509032;4;2;5;3;9;3;4;697;12;23;5;5
49;2;537920;1;11;6;5;5;4;10;229;5;89;4;9
36;4;746647;6;5;5;1;3;6;0;130;18;35;9;9
82;4;805965;6;8;0;1;7;2;0;873;45;96;2;9
27;2;851352;13;1;10;8;4;9;7;755;37;65;10;6
18;5;315501;11;13;8;10;0;1;4;803;37;71;9;3
77;4;464702;7;6;9;7;6;6;8;825;44;5;2;8
86;4;758484;16;2;1;5;9;9;4;108;9;23;10;8
49;1;948558;1;1;4;1;8;4;7;15;13;10;8;6
54;5;682251;10;14;6;6;8;1;0;824;22;79;1;2
90;1;967302;4;10;3;4;7;3;3;256;5;35;3;3
51;1;555815;19;0;3;6;0;8;9;620;21;91;9;6
29;3;570672;18;13;6;8;5;8;6;174;12;79;8;0
56;4;154458;14;4;6;8;6;5;8;194;16;32;1;9
90;3;977852;12;2;5;2;10;7;2;470;6;81;5;0
19;2;991674;12;14;3;1;1;6;7;858;32;100;0;8
63;3;581185;8;12;0;3;9;3;4;961;15;15;4;10
89;4;174461;14;3;1;7;0;7;8;55;49;86;7;8
74;2;653687;16;14;1;9;8;3;7;807;32;70;2;9
36;4;922722;13;6;6;7;5;2;8;702;14;3;4;2
52;3;748092;6;9;5;7;2;1;1;58;29;5;8;3
89;3;515745;18;10;6;8;8;6;4;862;49;3;1;7
90;4;497413;8;7;4;2;5;5;5;259;3;92;7;5
87;1;512995;16;14;7;3;2;6;3;568;21;54;4;5
26;4;853908;18;5;2;1;7;8;5;706;48;40;6;2
21;0;750974;18;5;3;9;3;4;3;439;33;7;6;5
21;1;305083;20;2;2;3;5;7;7;788;14;89;10;1
87;4;684282;4;11;6;2;6;5;2;348;45;0;7;6
74;2;424004;10;1;7;10;8;3;5;112;40;20;1;10
85;4;260433;12;4;7;2;9;4;3;565;7;86;8;3
45;2;917162;10;14;5;1;2;2;7;297;11;57;9;2
74;3;198028;12;8;1;7;0;7;3;257;8;28;8;6
77;0;860491;18;11;9;8;1;3;10;612;32;71;4;6
72;2;428439;1;8;3;1;1;9;8;28;2;90;3;7
54;3;690243;17;10;9;8;9;7;4;517;14;94;2;3
76;4;877061;15;3;2;9;7;9;2;966;23;77;9;0
56;2;111243;10;3;5;8;2;6;0;511;38;58;2;8
49;4;241146;5;4;8;6;1;5;9;485;6;83;9;4
13;3;922121;17;7;4;3;6;6;1;611;47;33;9;9
24;3;170125;3;1;1;7;2;4;10;705;13;44;4;7
10;3;213029;18;9;9;3;1;6;3;263;46;48;2;4
14;5;761325;5;1;10;9;1;7;2;347;10;55;1;2
79;2;592130;18;9;9;5;6;7;0;569;26;80;4;8
83;3;162401;13;1;6;5;2;6;7;400;20;35;0;5
57;1;972497;2;7;8;10;8;8;3;457;13;12;7;7
81;3;589528;20;13;4;10;1;0;7;337;1;71;6;7
27;2;427782;5;1;7;3;4;4;6;282;1;96;5;9
55;5;661754;17;4;10;8;3;0;8;433;34;11;4;1
71;4;332814;7;14;7;7;2;8;4;591;30;73;3;4
67;4;771621;12;7;0;2;3;1;6;571;34;66;8;10
38;2;950422;1;1;3;1;1;2;2;100;22;64;1;1
81;1;849193;18;8;5;9;7;1;2;597;38;63;10;5
42;2;988472;8;6;8;4;7;8;7;152;15;98;1;6
23;2;308039;4;12;8;6;8;7;9;235;18;10;1;7
40;3;637656;12;14;2;1;9;2;8;729;21;13;9;6
71;3;529503;11;7;6;10;1;4;3;651;2;13;0;9
34;1;953590;8;3;10;3;3;3;2;59;29;85;9;6
53;3;625579;8;8;8;10;10;9;9;611;14;44;2;9
13;2;428652;5;9;0;1;8;1;7;874;4;45;0;4
46;0;726356;9;8;4;7;7;2;10;172;33;96;8;6
80;5;130445;5;10;5;8;5;2;6;219;18;36;5;5
77;2;956146;4;8;6;7;3;9;1;45;11;65;1;1
87;1;363561;10;3;8;6;1;1;7;878;30;70;4;9
87;3;156927;2;10;4;7;10;4;7;789;39;62;1;5
32;2;64466;17;5;7;5;9;10;5;326;2;64;0;4
69;1;665010;2;11;3;5;1;7;5;214;5;52;3;5
47;3;226995;2;2;2;9;6;9;7;167;21;25;6;8
81;1;724629;1;6;3;3;4;9;10;183;40;67;9;2
11;0;679881;4;8;4;10;6;5;6;343;29;61;7;0
34;5;691270;11;14;5;6;3;7;9;910;24;80;1;8
54;3;534812;15;2;3;3;6;3;3;250;17;5;4;6
87;5;555054;0;2;5;8;0;9;9;795;13;96;10;5
58;1;354029;7;10;1;10;4;6;1;182;40;56;10;0
61;4;574473;15;10;1;4;9;8;6;284;9;86;4;10
52;4;525017;11;4;2;9;6;9;2;642;17;69;2;9
60;0;96406;3;13;7;8;9;0;6;474;25;9;10;0
79;4;311941;19;12;6;3;2;0;7;610;38;67;5;3
73;1;434996;0;9;4;2;9;4;6;67;24;63;7;1
88;2;927632;7;4;9;4;8;1;7;112;6;7;9;10
62;2;762009;7;4;8;8;6;9;9;725;5;42;4;6
24;1;203609;9;11;7;3;3;9;1;767;5;56;0;3
51;1;242378;2;11;0;3;4;6;4;953;10;96;6;8
76;3;463596;11;0;4;4;10;9;7;464;41;46;0;7
20;3;740730;20;15;7;7;9;8;3;691;12;86;4;9
13;5;948423;18;3;0;5;3;5;1;400;2;41;9;8
80;2;169619;7;13;9;4;3;5;7;366;5;22;3;9
44;1;881447;1;14;9;1;9;7;3;651;41;25;3;0
12;2;938998;12;10;10;1;10;2;1;197;26;66;6;8
47;3;515521;15;9;10;1;4;4;6;259;24;90;1;4
26;2;92439;4;6;3;9;10;6;2;669;15;83;8;3
28;3;397453;12;10;2;7;10;9;0;255;4;61;6;10
90;5;867095;7;13;10;2;5;1;1;224;48;80;0;3
74;3;486957;20;2;5;9;8;1;9;888;34;9;10;3
64;3;918957;2;2;6;2;4;1;6;497;38;45;0;0
64;2;106881;13;0;4;6;7;2;9;420;13;76;8;2
23;1;653259;2;13;7;3;5;3;1;696;31;47;8;5
31;3;598148;15;14;0;1;3;3;9;280;1;81;2;0
88;4;70434;11;7;4;8;9;7;6;943;49;74;6;8
59;1;530335;3;10;8;8;4;3;10;723;48;81;9;7
30;5;655167;5;11;9;5;3;3;4;491;1;51;9;3
77;3;282644;18;15;0;8;7;1;3;330;21;100;1;9
11;4;527877;6;5;2;7;4;9;9;870;49;0;8;6
52;2;897487;9;7;2;5;1;3;7;173;41;8;4;6
64;3;70499;5;11;4;3;4;1;2;740;19;81;10;9
32;2;420469;9;2;7;4;5;10;7;5;29;46;0;7
71;2;251998;2;15;3;6;2;6;3;572;16;53;7;4
38;1;510250;18;9;1;5;10;9;7;734;17;53;4;1
61;4;895596;11;7;4;5;0;8;2;42;47;88;6;0
25;2;406098;8;5;2;8;1;0;9;726;22;27;10;3
31;1;935898;16;10;3;9;3;8;9;116;27;83;0;4
87;2;900787;0;14;1;1;9;4;4;796;31;43;9;0
42;2;288112;15;1;4;9;0;2;10;597;15;38;2;10
18;2;257132;17;3;4;7;1;5;4;743;17;99;6;2
57;3;461553;16;1;4;8;2;4;1;276;9;32;8;5
47;3;316042;17;13;9;7;3;9;7;621;5;47;8;2
85;4;554473;7;7;10;9;4;5;3;797;33;27;0;6
56;1;862895;2;9;8;10;3;4;2;173;49;23;0;8
41;5;862091;4;4;1;3;8;2;0;150;11;81;4;9
35;4;400650;16;3;8;0;3;2;6;251;14;36;4;9
57;1;225380;6;6;4;4;4;2;4;262;15;16;5;1
27;2;134107;15;7;10;7;9;9;0;566;26;65;5;5
43;2;234031;15;0;8;1;5;9;3;528;36;20;5;6
86;0;453309;8;14;8;0;7;7;3;332;25;47;9;0
87;2;85938;9;5;3;0;5;2;5;279;38;54;3;7
69;3;208011;5;5;9;10;4;3;0;749;23;66;5;8
15;3;907882;14;10;4;3;3;9;4;975;34;43;7;1
38;1;483752;14;13;9;6;10;5;7;380;46;90;3;4
36;1;374718;5;9;9;1;1;8;6;818;20;5;5;7
73;3;715002;4;11;7;4;6;2;5;153;1;82;4;7
43;3;468397;1;4;1;8;3;6;1;493;11;36;7;3
19;3;552309;17;12;2;6;2;5;9;101;14;12;2;2
20;4;744402;1;1;2;4;9;1;2;117;34;79;1;4
53;3;140720;3;8;6;3;4;3;8;85;30;52;3;8
49;4;662877;3;15;8;3;7;9;10;234;24;86;3;8
26;2;599352;7;6;4;6;9;5;4;256;38;78;9;6
77;4;77255;20;14;6;8;4;9;7;517;30;46;6;5
69;0;644747;1;10;0;4;3;5;2;807;38;5;4;0
33;4;210765;0;10;4;7;2;7;7;79;39;9;7;8
23;3;729390;8;1;8;5;9;2;1;471;41;89;2;7
88;2;743738;2;10;9;6;2;4;1;899;30;45;7;1
54;4;123194;19;14;9;4;3;8;7;708;6;90;8;0
38;4;434044;11;7;7;4;6;9;7;964;17;60;2;9
25;1;977575;9;2;1;8;8;1;0;739;24;6;4;7
52;0;294540;11;13;7;1;10;8;3;124;46;94;1;5
74;3;542654;12;1;9;6;9;4;5;440;34;97;6;10
70;1;117051;4;6;9;3;0;6;2;329;21;13;0;6
51;3;892420;13;2;3;1;9;6;6;866;6;41;1;9
43;2;702480;12;12;0;9;10;1;6;243;9;14;5;2
57;4;817250;12;7;5;7;6;9;3;57;32;69;4;2
76;1;128646;1;8;1;9;6;8;4;604;1;55;6;8
72;4;878841;17;14;2;10;4;1;3;637;17;84;7;9
18;3;820424;18;10;0;10;1;1;2;77;43;85;3;8
79;4;789229;4;1;4;1;5;4;4;74;3;99;6;1
77;3;566575;18;13;9;4;9;7;2;116;36;83;5;0
34;3;468403;15;12;1;2;1;9;6;684;3;9;6;9
27;3;616611;2;3;1;7;2;5;3;176;28;32;4;9
24;0;91010;17;4;3;4;8;8;2;735;12;58;6;9
21;1;640493;6;1;8;7;0;7;1;731;11;42;9;6
11;3;874237;3;14;9;5;5;5;8;445;13;67;0;6
12;5;361585;14;5;4;6;1;6;9;700;29;57;8;3
67;4;726160;1;7;5;6;6;8;6;724;9;28;3;1
49;1;197251;16;9;7;5;5;0;1;52;17;80;6;9
69;0;384587;9;8;4;6;3;3;1;651;13;20;1;2
58;1;459010;11;4;8;5;7;7;4;50;43;33;2;0
29;2;823578;18;8;8;0;9;5;2;357;13;80;0;0
41;4;705737;8;6;2;6;8;3;2;593;31;95;4;3
77;1;130062;14;10;2;9;9;1;0;857;14;94;8;1
24;0;959250;2;6;8;6;10;1;7;886;20;19;3;8
46;3;62368;9;5;1;5;5;10;4;458;8;50;9;7
25;3;265177;12;4;7;4;8;7;7;603;20;64;5;5
85;1;723455;15;7;1;2;4;6;1;143;17;72;4;1
12;5;641837;11;8;5;9;1;2;1;224;12;12;2;4
23;0;790185;13;10;5;7;4;6;6;712;18;68;4;3
77;1;781710;6;1;3;10;6;7;10;896;49;57;4;3
16;1;778612;17;0;2;9;9;7;10;968;18;29;5;6
88;1;481504;9;11;9;0;2;4;2;555;46;54;5;8
55;0;350360;12;14;8;10;10;3;8;604;35;17;9;7
22;2;196985;13;14;1;7;5;0;8;921;18;16;1;5
72;3;103776;16;13;4;3;9;1;8;893;41;71;9;1
26;1;244612;13;6;4;5;9;7;4;886;19;12;1;6
10;0;735451;6;10;8;9;2;5;7;49;10;51;6;7
45;5;986161;19;6;2;9;4;3;4;557;10;75;6;1
33;5;88836;18;4;3;6;10;2;1;700;20;86;4;5
48;3;960075;3;10;7;2;6;9;9;395;3;95;7;8
36;5;106887;0;9;7;1;6;1;1;686;2;15;6;6
61;4;200545;14;7;4;9;4;6;7;435;28;84;8;1
72;1;593320;13;1;0;2;8;9;5;187;4;24;1;6
79;1;443285;16;9;2;8;5;3;6;901;14;50;5;7
61;2;502387;14;8;4;4;5;3;1;761;3;89;8;8
28;1;245714;0;2;5;0;3;9;4;129;45;80;3;8
89;2;735983;2;8;7;1;9;2;7;811;32;9;3;4
16;0;935955;6;4;5;1;5;4;9;667;41;61;6;9
56;1;271481;1;3;8;8;0;9;3;328;21;45;2;1
27;4;189382;5;9;9;9;10;3;1;9;39;6;5;2
27;2;724701;12;11;1;3;2;9;5;657;15;55;3;2
53;1;189285;19;14;5;10;5;3;1;955;6;24;5;7
24;3;735559;3;4;8;6;8;0;2;326;48;53;9;4
45;4;749310;10;9;3;9;8;1;3;226;32;95;7;10
37;3;984088;13;7;4;9;0;10;1;978;30;11;5;2
57;5;772150;16;7;8;8;9;0;7;794;8;98;1;8
63;2;955654;17;2;10;1;5;9;3;928;29;47;6;2
40;2;54749;7;13;0;3;1;8;6;981;20;97;9;6
60;2;373823;18;3;8;4;8;2;6;537;30;52;4;9
40;0;552036;17;2;8;3;6;1;1;272;31;68;6;3
79;1;212965;17;9;4;4;7;3;6;42;38;1;2;6
33;3;309512;5;10;3;3;2;4;2;463;33;88;6;9
82;4;519761;5;13;10;4;7;3;10;464;43;51;8;2
11;4;741714;2;2;5;4;3;7;2;82;15;1;5;4
24;2;116842;14;15;1;1;1;7;8;70;50;37;9;6
13;4;947037;7;3;2;9;9;8;4;710;9;37;7;5
77;3;374177;14;12;3;6;1;8;8;655;42;86;4;0
46;4;865119;9;9;3;9;7;10;2;625;16;27;7;9
75;1;345620;1;11;7;5;3;4;6;734;36;57;2;3
52;4;964107;19;1;2;8;4;3;8;44;11;15;8;9
16;3;415574;15;6;10;6;5;7;2;478;27;19;10;2
67;4;926765;15;13;9;8;4;10;8;713;3;28;2;5
23;3;288803;1;4;5;7;7;2;5;110;2;88;3;2
21;4;722411;15;3;2;3;9;2;3;873;0;72;5;9
14;2;184428;7;4;8;2;6;2;1;64;23;30;4;9
88;5;697861;1;9;9;1;10;4;5;849;24;64;8;10
13;1;638481;16;13;5;2;5;5;6;24;28;44;0;4
36;1;355674;20;3;9;9;7;9;2;326;6;30;2;5
40;5;432192;17;14;2;4;3;5;4;776;9;16;1;4
59;3;418205;6;9;3;8;7;6;3;703;19;47;4;2
42;2;573227;15;1;1;6;6;5;4;293;30;32;9;7
20;3;562712;2;9;0;5;1;6;3;863;44;46;6;10
73;0;832065;3;8;3;1;7;7;2;886;43;2;1;2
71;3;890242;1;2;3;1;9;9;2;299;34;54;9;3
85;1;842627;0;10;3;3;6;9;10;83;31;47;7;1
71;3;237507;6;6;9;5;2;5;7;703;23;76;6;1
52;3;605146;5;11;10;2;8;0;0;170;39;48;7;2
62;0;300521;11;2;7;9;5;5;8;248;36;67;6;5
58;5;310312;14;9;6;3;4;1;7;72;21;24;0;4
45;5;677212;2;10;7;10;6;2;6;32;43;71;0;3
66;0;485419;1;4;10;4;7;3;1;522;47;42;6;5
15;4;491406;18;4;1;4;1;10;0;868;40;99;8;10
35;4;185196;14;9;3;5;2;5;2;148;33;2;5;9
67;1;958738;9;12;3;4;1;9;10;649;37;33;7;9
64;1;870622;11;6;3;1;5;4;4;279;3;53;5;8
60;2;923745;14;11;1;10;4;8;4;58;42;49;3;1
75;1;621951;15;9;1;6;5;8;7;710;14;20;8;7
40;4;454303;15;13;5;6;5;9;3;913;39;97;9;1
27;4;660366;12;9;1;4;7;7;1;847;16;15;6;2
69;4;702549;4;14;9;4;3;2;3;45;40;99;5;9
25;3;177863;1;12;4;2;8;5;4;198;12;16;4;7
58;5;892499;11;11;8;8;5;8;4;777;50;14;1;2
24;4;507798;12;1;6;8;10;5;5;298;48;98;6;3
40;3;759369;7;14;4;6;7;2;3;756;39;16;1;6
22;4;247466;14;7;1;5;7;5;3;287;13;53;2;4
77;3;588291;6;13;8;0;3;2;5;990;17;4;3;1
85;2;973860;10;12;6;3;5;10;5;825;47;27;1;9
35;1;272088;10;14;8;5;8;7;1;813;6;75;5;2
47;2;213195;15;10;7;6;4;0;5;459;12;19;9;8
47;4;714684;19;2;2;1;7;7;1;416;2;22;2;3
67;3;206269;14;11;0;5;4;7;0;619;29;56;7;1
26;3;327832;19;10;8;5;4;10;10;759;21;25;5;2
15;5;326537;8;14;10;7;2;7;0;848;47;69;7;6
13;4;558491;4;9;9;7;9;9;7;336;40;65;5;2
49;3;770924;17;5;5;5;8;3;4;313;14;1;0;6
14;2;920411;20;12;4;4;7;9;10;526;7;95;8;4
24;1;452647;10;14;6;7;6;4;8;991;23;79;2;2
35;4;153731;3;5;7;1;6;9;7;734;27;70;2;1
42;1;257118;10;15;6;8;9;8;3;832;31;9;2;5
65;2;719518;10;0;1;5;2;6;6;392;10;93;5;6
13;3;138593;14;7;7;9;2;2;0;934;22;78;3;9
46;3;681689;2;7;6;1;4;6;3;686;33;20;3;2
84;3;61131;16;13;7;2;9;3;7;616;47;53;0;7
28;5;790962;5;1;4;3;1;1;7;415;17;23;0;3
73;2;696754;4;6;9;1;5;10;5;178;6;59;5;9
20;1;330485;8;3;4;3;8;8;6;648;40;43;9;6
44;3;177335;12;12;3;10;3;8;7;429;19;53;6;4
88;5;170456;17;3;6;6;8;7;1;956;16;64;10;1
60;4;410437;2;9;6;3;3;3;5;266;20;82;0;8
44;1;128097;2;6;7;8;6;0;2;733;42;96;5;9
73;3;987678;2;14;2;7;7;4;4;210;50;87;8;6
57;5;520918;8;5;7;3;2;2;2;227;29;25;6;8
79;2;728048;2;6;5;9;4;2;7;33;12;83;6;6
69;1;391115;13;13;3;5;4;7;1;742;30;6;6;6
77;1;95134;15;1;3;6;3;3;10;324;3;51;8;9
30;2;608950;2;12;4;4;1;4;9;241;17;89;9;7
45;5;305892;9;6;8;1;5;5;1;314;32;43;4;8
78;4;207922;4;6;0;10;9;1;7;162;37;81;5;4
36;4;259392;19;11;6;7;1;10;10;999;41;68;0;6
18;4;59414;6;2;5;0;3;2;9;19;5;81;0;8
17;0;400597;7;14;5;5;6;6;10;600;34;69;7;5
48;5;234086;6;15;7;4;6;0;2;280;7;61;8;4
46;5;838495;2;15;1;5;3;4;10;260;48;65;6;0
14;4;805975;18;6;9;7;1;4;1;27;3;5;5;6
79;3;157632;4;6;4;9;6;6;9;553;46;82;7;10
76;0;615826;2;11;6;8;6;8;5;55;18;82;5;7
12;3;136398;16;9;3;3;5;4;10;568;35;77;7;0
30;3;880517;8;1;5;6;7;8;5;197;13;29;8;0
29;2;63623;1;6;5;7;10;2;8;987;49;28;1;1
16;3;940213;8;13;1;5;4;2;3;909;28;52;5;9
12;1;447803;14;4;2;1;6;6;2;881;13;20;5;4
87;1;684100;16;13;9;2;7;3;7;512;15;49;1;1
73;3;791603;5;1;3;3;6;1;3;418;27;53;3;5
80;3;306180;7;11;7;1;4;6;7;645;43;88;1;2
73;3;585263;13;12;2;4;5;1;5;18;6;17;0;10
72;0;530123;20;2;8;9;8;7;1;735;45;72;5;9
53;1;617495;9;12;4;8;2;8;3;527;50;2;7;1
48;0;585891;15;9;9;8;0;0;9;973;38;32;9;2
17;1;689911;10;9;9;2;7;7;6;657;12;33;2;9
79;4;502199;13;10;2;5;7;6;4;975;26;11;4;4
47;2;912964;12;12;5;5;10;7;2;137;35;54;6;1
12;4;113742;10;15;2;8;8;9;6;403;1;14;5;10
50;2;349362;9;8;3;2;4;2;3;169;15;89;2;4
34;0;179710;16;13;9;7;5;7;9;656;35;95;5;2
69;2;112942;17;8;7;7;3;8;2;996;43;34;5;8
64;1;87921;4;10;8;6;8;6;6;760;33;36;6;5
39;3;536684;6;9;3;9;0;7;6;517;11;6;6;8
